"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"OsmoticStress_A"	"OsmoticStress_B"	"OsmoticStress_C"	"standard_A"	"standard_B"	"standard_C"	"Top.Protein.Description"	"ChassyID"	"NCBI_CBS6556"	"Uniprot_DMKU3_1042"	"Gene_name_DMKU3_1042"	"Protein_name"	"ec_number"
"a8.a1.a1"	825.74652876006	422.951455599113	209.563035549992	1040.837180124	1116.13461300614	551.128324298377	775.7162912715	1352.44026187738	869.571677073549	1182.02539299281	1297.66376336114	1111.62751397393	"Chassy_KM_1961;KMXK_0C03060;W0T7K6; Aconitate hydratase, mitochondrial - ACO2b"	"Chassy_KM_1961"	"KMXK_0C03060"	"W0T7K6"	"KLMA_30312"	" Aconitate hydratase, mitochondrial - ACO2b"	"4.2.1.-"
"a8.a2.a1"	3.02050770452781	2.664753145352	0	2.12958655995562	9.69772835718692	10.8035973988838	14.0064700546472	26.5113283854223	1.87117697976145	11.319707356371	18.165012236378	18.1950603736123	"Chassy_KM_692;KMXK_0A07020;W0T2Z0; Aconitate hydratase, mitochondrial - ACO2a"	"Chassy_KM_692"	"KMXK_0A07020"	"W0T2Z0"	"KLMA_10153"	" Aconitate hydratase, mitochondrial - ACO2a"	"4.2.1.-"
"b10.a1.a1"	765.269210056231	791.002826375942	555.490828950185	1460.14196732407	1335.28788680655	786.518227633586	1339.06934519007	2035.40691957838	1969.9081477265	1723.38345403915	1573.86192673579	1454.75725566896	"Chassy_KM_3781;KMXK_0F01270;W0TFY6; ATP synthase subunit beta - ATP2"	"Chassy_KM_3781"	"KMXK_0F01270"	"W0TFY6"	"KLMA_60435"	" ATP synthase subunit beta - ATP2"	"3.6.3.14"
"b11.a1.a1"	2040.23342692749	1532.40395900219	362.151589137967	2475.80902758985	3095.77117121986	678.961850872099	1974.81290104787	2403.77431488969	1585.35247767354	1449.48810226988	2605.58538874979	1855.95637041895	"Chassy_KM_4704;KMXK_0H00490;W0TIE1; Actin - ACT"	"Chassy_KM_4704"	"KMXK_0H00490"	"W0TIE1"	"KLMA_70051"	" Actin - ACT"	""
"b12.a1.a1"	1646.3549326839	1175.71382464692	892.179109903382	1781.8725409078	2060.74243077087	940.259725540448	1657.71121993751	1717.90859005356	2240.50844921771	1840.76576109723	1893.3568229455	1221.11791633128	"Chassy_KM_291;KMXK_0A03010;W0T3H5; Phosphoglycerate kinase - PGK"	"Chassy_KM_291"	"KMXK_0A03010"	"W0T3H5"	"KLMA_10540"	" Phosphoglycerate kinase - PGK"	"2.7.2.3"
"b13.a1.a1"	454.444235787314	333.170015228815	200.743328196111	682.207823689608	839.001882523395	391.553206036214	687.187710602395	1033.32735923835	688.263995377249	878.755911232461	852.767100147255	648.808054894936	"Chassy_KM_1414;KMXK_0B05960;W0T6K4; Elongation factor 2 - EFT1"	"Chassy_KM_1414"	"KMXK_0B05960"	"W0T6K4"	"KLMA_20582"	" Elongation factor 2 - EFT1"	""
"b14.a1.a1"	1446.47749443261	1236.40349404794	846.100721874552	1723.582506357	2064.12530865731	1121.83450644569	1527.12667032609	2490.46555750587	1933.93849684962	761.873601601819	2241.12299556977	1469.63591947137	"Chassy_KM_3038;KMXK_0D06570;W0TC93; Alcohol dehydrogenase - adh"	"Chassy_KM_3038"	"KMXK_0D06570"	"W0TC93"	"KLMA_40624"	" Alcohol dehydrogenase - adh"	""
"b15.a1.a1"	401.746676615517	261.979925097534	112.670818788989	976.055687655664	1022.9552993374	489.60229321284	684.268591130952	690.238542287032	638.186688233304	900.330131553975	1055.07654602653	808.854445544035	"Chassy_KM_4585;KMXK_0G03550;W0TKF9; 5-methyltetrahydropteroyltriglutamate homocysteine methyltransferase - MET6"	"Chassy_KM_4585"	"KMXK_0G03550"	"W0TKF9"	"KLMA_80348"	" 5-methyltetrahydropteroyltriglutamate homocysteine methyltransferase - MET6"	""
"b16.a1.a1"	557.848683966796	512.824165315581	216.453850272645	2968.9870312332	2526.47205374302	1828.00219247887	368.832702414304	419.529798640551	636.796431516824	1384.80509851191	2603.03094646152	596.567102560123	"Chassy_KM_3812;KMXK_0F01580;W0TF55; Phosphotransferase - RAG5"	"Chassy_KM_3812"	"KMXK_0F01580"	"W0TF55"	"KLMA_60412"	" Phosphotransferase - RAG5"	"2.7.1.-"
"b17.a1.a1"	892.143947793394	609.013834020142	474.540194902112	979.206296826085	941.628863559972	604.230963480591	1304.2243418725	1223.71511866088	1051.64409846309	1066.09394845267	1176.34510646574	1075.70490310172	"Chassy_KM_4793;KMXK_0H01380;W0TG03; ATP synthase subunit alpha - ATP1"	"Chassy_KM_4793"	"KMXK_0H01380"	"W0TG03"	"KLMA_70140"	" ATP synthase subunit alpha - ATP1"	""
"b18.a1.a1"	613.890296664247	578.604199600392	429.77238887837	1412.53143813325	1424.77635041793	549.855354205242	931.864824060675	1787.21441235684	1698.57959870526	1105.89662527195	1350.39289961095	870.310277595775	"Chassy_KM_4009;KMXK_0F03550;W0TDT2; Pyruvate kinase - PYK1"	"Chassy_KM_4009"	"KMXK_0F03550"	"W0TDT2"	"KLMA_60219"	" Pyruvate kinase - PYK1"	"2.7.1.40"
"b19.a1.a1"	393.402365710585	171.975580474975	144.095527756762	763.37833735391	751.637267517493	305.527917430778	509.458766216566	726.019582228124	457.351754836505	588.920015390528	625.056078282034	499.195324335337	"Chassy_KM_370;KMXK_0A03800;W0T7K4; Plasma membrane ATPase - PMA1"	"Chassy_KM_370"	"KMXK_0A03800"	"W0T7K4"	"KLMA_10457"	" Plasma membrane ATPase - PMA1"	"3.6.3.6"
"b19.a2.a1"	0	0	0	0	4.19446782158131	0.979957009969707	0	6.94649899851039	1.88478009722576	0	4.49675321758689	2.75455024509641	"Chassy_KM_1948;KMXK_0C02930;W0T7J1; Phospholipid-transporting ATPase - DNF1"	"Chassy_KM_1948"	"KMXK_0C02930"	"W0T7J1"	"KLMA_30297"	" Phospholipid-transporting ATPase - DNF1"	"3.6.3.1"
"b20.a1.a1"	331.864199364438	214.437668154198	280.861751765351	664.75553220171	633.299380491443	352.053529403519	508.227113078037	823.989556299279	650.815789778534	288.013449956156	1108.45259276266	839.806121949021	"Chassy_KM_2256;KMXK_0C06020;W0T8F1; Acetyl-coenzyme A synthetase - ACS1"	"Chassy_KM_2256"	"KMXK_0C06020"	"W0T8F1"	"KLMA_30602"	" Acetyl-coenzyme A synthetase - ACS1"	"6.2.1.1"
"b20.a2.a1"	42.4305819277395	25.818288116513	8.23883559468669	45.7732288016671	56.9554746378599	32.9628645206608	63.8037032420792	60.6684141981364	17.8337404538124	56.561424465954	96.2788922610717	79.390037731642	"Chassy_KM_3568;KMXK_0E05360;W0TC09; Acetyl-coenzyme A synthetase - ACS2"	"Chassy_KM_3568"	"KMXK_0E05360"	"W0TC09"	"KLMA_50533"	" Acetyl-coenzyme A synthetase - ACS2"	"6.2.1.1"
"b21.a1.a1"	493.147265686152	788.631514374025	557.020696111322	672.862163493758	1315.76558932311	151.614111832531	653.925844212778	1017.11223938727	628.697634630166	152.173435110903	495.638658181586	474.680619260435	"Chassy_KM_3455;KMXK_0E04230;W0TDD2; Catalase - CTT1"	"Chassy_KM_3455"	"KMXK_0E04230"	"W0TDD2"	"KLMA_50419"	" Catalase - CTT1"	"1.11.1.6"
"b22.a1.a1"	62.0001242054484	61.9272004839038	38.0451780808341	191.143348393302	155.325135978053	88.0826224446461	120.889125278544	253.910798819098	135.359931776585	109.342850156131	195.382205657488	191.76266907316	"Chassy_KM_2934;KMXK_0D05520;W0TAW0; Fatty acid synthase subunit beta - FAS1"	"Chassy_KM_2934"	"KMXK_0D05520"	"W0TAW0"	"KLMA_40526"	" Fatty acid synthase subunit beta - FAS1"	""
"b22.a2.a1"	101.600009011968	167.400178348243	118.751746113703	265.923366435392	251.339381232425	210.184425784489	167.649122654676	329.394347504723	293.18127736857	292.833188609236	143.880769668024	139.158134077182	"Chassy_KM_1408;KMXK_0B05900;W0T7K3; Isocitrate dehydrogenase [NAD] subunit, mitochondrial - IDH2"	"Chassy_KM_1408"	"KMXK_0B05900"	"W0T7K3"	"KLMA_20575"	" Isocitrate dehydrogenase [NAD] subunit, mitochondrial - IDH2"	""
"b23.a1.a1"	561.191673418135	268.022904844547	139.627463584263	989.137726931037	761.658970009256	600.086413023029	699.953170154213	737.042766353552	970.699610278725	924.732622741763	1235.67066899822	1193.64123410254	"Chassy_KM_1806;KMXK_0C01510;W0TBI1; Isocitrate dehydrogenase [NADP] - IDP2"	"Chassy_KM_1806"	"KMXK_0C01510"	"W0TBI1"	"KLMA_30149"	" Isocitrate dehydrogenase [NADP] - IDP2"	"1.1.1.42"
"b23.a2.a1"	380.331972731855	171.05135598803	89.6645860155108	448.931291655677	470.58935579912	254.434484158456	431.671995486491	694.665057094154	492.990200749531	375.243032999396	452.195115934131	527.392941165032	"Chassy_KM_2875;KMXK_0D04930;W0TEG4; Isocitrate dehydrogenase [NADP] - IDP1"	"Chassy_KM_2875"	"KMXK_0D04930"	"W0TEG4"	"KLMA_40470"	" Isocitrate dehydrogenase [NADP] - IDP1"	"1.1.1.42"
"b24.a1.a1"	576.764443679118	512.824165315582	295.235022412132	759.234173037004	725.091884292498	298.72959999101	801.339381973729	902.301892474282	938.981415424868	538.925568143757	749.203134760305	625.577635097816	"Chassy_KM_4542;KMXK_0G03120;W0THR5; Transketolase - TKL1"	"Chassy_KM_4542"	"KMXK_0G03120"	"W0THR5"	"KLMA_80302"	" Transketolase - TKL1"	"2.2.1.1"
"b25.a1.a1"	1482.83945970829	770.294150979674	556.994590387705	1302.90184566446	1609.79926833	729.569106426845	1267.04634645382	2012.95455486366	1629.87616551672	1473.72069462833	1521.03883327062	963.672657603483	"Chassy_KM_2793;KMXK_0D04110;W0T9W3; Fructose-bisphosphate aldolase - FBA1"	"Chassy_KM_2793"	"KMXK_0D04110"	"W0T9W3"	"KLMA_40388"	" Fructose-bisphosphate aldolase - FBA1"	""
"b26.a1.a1"	689.131881293166	441.967405679979	274.082827058727	446.307824700359	547.734720925143	300.915157150465	586.420617053754	645.915143699003	640.458021312212	750.100637802223	604.33652477383	642.054333840462	"Chassy_KM_118;KMXK_0A01280;W0T8D4; Heat shock protein SSC1 - SSC1"	"Chassy_KM_118"	"KMXK_0A01280"	"W0T8D4"	"KLMA_10712"	" Heat shock protein SSC1 - SSC1"	""
"b27.a1.a1"	461.252968920576	369.521241001079	255.137809621729	913.991405738319	1160.23720019957	434.139977500565	1179.88140951341	1649.5912414274	1358.88728671189	833.03604632859	1126.99722106007	623.726130241842	"Chassy_KM_3692;KMXK_0F00380;W0TER0; Acetyltransferase component of pyruvate dehydrogenase complex - LAT1"	"Chassy_KM_3692"	"KMXK_0F00380"	"W0TER0"	"KLMA_60529"	" Acetyltransferase component of pyruvate dehydrogenase complex - LAT1"	"2.3.1.12"
"b28.a1.a1"	928.439366534817	709.957334429901	474.221129480612	457.742625261541	720.439508356673	233.521274071491	617.632576962478	789.320939509643	725.37850545392	439.177134611682	804.260951864407	608.383497314716	"Chassy_KM_1115;KMXK_0B02970;W0T5P3; Heat shock protein 60 - HSP60"	"Chassy_KM_1115"	"KMXK_0B02970"	"W0T5P3"	"KLMA_20282"	" Heat shock protein 60 - HSP60"	""
"b29.a1.a1"	879.965965977195	658.603040508913	455.341140754051	869.209828170608	1238.81023605981	616.651349052754	1408.57771820282	1495.16519723665	1303.61308804165	1205.39744789908	1532.55323097502	1183.09924918983	"Chassy_KM_3280;KMXK_0E02480;W0TFM8; 60S ribosomal protein L4-B - RPL4B"	"Chassy_KM_3280"	"KMXK_0E02480"	"W0TFM8"	"KLMA_50245"	" 60S ribosomal protein L4-B - RPL4B"	""
"b30.a1.a1"	798.216399219888	446.7848753225	309.784261886917	985.22642470021	1281.11710979205	452.963638360307	1378.28589458622	1429.00742635687	1303.10280082378	1044.23684139722	1620.34858104672	903.780194072081	"Chassy_KM_1919;KMXK_0C02640;W0TBT2; 60S ribosomal protein L3 - RPL3"	"Chassy_KM_1919"	"KMXK_0C02640"	"W0TBT2"	"KLMA_30264"	" 60S ribosomal protein L3 - RPL3"	""
"b31.a1.a1"	573.150252473194	429.169596810058	302.621391616232	769.666897496618	895.897183620488	294.257556640365	907.436099077935	1175.60620654629	956.048782707526	729.19192372958	859.538734250783	620.370261916742	"Chassy_KM_3802;KMXK_0F01480;W0TFW6; Dihydrolipoyl dehydrogenase - LPD1"	"Chassy_KM_3802"	"KMXK_0F01480"	"W0TFW6"	"KLMA_60420"	" Dihydrolipoyl dehydrogenase - LPD1"	"1.8.1.4"
"b32.a1.a1"	444.903623277253	479.470248720212	276.53866888667	794.430198673737	941.628863559972	503.309158991245	877.99340725615	1353.44335530156	1244.80538425152	511.719966258723	1403.38394103228	1083.38340191587	"Chassy_KM_1052;KMXK_0B02340;W0T6J0; 3-ketoacyl-CoA thiolase - POT1"	"Chassy_KM_1052"	"KMXK_0B02340"	"W0T6J0"	"KLMA_20220"	" 3-ketoacyl-CoA thiolase - POT1"	""
"b34.a1.a1"	1003.30564025545	804.00229193908	437.618983232583	846.544417504069	1352.69696888342	361.384116722096	1072.7528741124	1090.50695592386	1357.85645140006	340.143416817339	800.695420412834	816.729190912123	"Chassy_KM_3352;KMXK_0E03200;W0TFU0; S-(hydroxymethyl)glutathione dehydrogenase - SFA1"	"Chassy_KM_3352"	"KMXK_0E03200"	"W0TFU0"	"KLMA_50315"	" S-(hydroxymethyl)glutathione dehydrogenase - SFA1"	"1.1.1.284"
"b35.a1.a1"	193.15053107313	206.540627335278	202.869160416381	531.719990521732	347.405803946578	210.633477140497	166.222094953985	295.596298720676	139.749080343912	340.399786959868	331.317648763551	345.09104081634	"Chassy_KM_1090;KMXK_0B02720;W0T9E2; Alpha-1,4 glucan phosphorylase - GPH1"	"Chassy_KM_1090"	"KMXK_0B02720"	"W0T9E2"	"KLMA_20256"	" Alpha-1,4 glucan phosphorylase - GPH1"	"2.4.1.1"
"b36.a1.a1"	408.715294225892	317.432265034173	169.778804152601	870.628987004221	956.072349967539	343.085958681275	642.610428652653	1135.4165734535	943.422812966259	591.557296841989	664.417659519615	482.744138758792	"Chassy_KM_359;KMXK_0A03690;W0T3V9; 6-phosphogluconate dehydrogenase, decarboxylating - GND1"	"Chassy_KM_359"	"KMXK_0A03690"	"W0T3V9"	"KLMA_10468"	" 6-phosphogluconate dehydrogenase, decarboxylating - GND1"	"1.1.1.44"
"b37.a1.a1"	919.407471342915	716.145713072031	601.536064280419	1164.56337213467	1099.75378112161	622.602677183323	1172.06012950943	1346.39182014972	1141.16142545671	997.066712472524	904.079617048874	712.802532844119	"Chassy_KM_1402;KMXK_0B05840;W0T883; Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial - LSC1"	"Chassy_KM_1402"	"KMXK_0B05840"	"W0T883"	"KLMA_20568"	" Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial - LSC1"	"6.2.1.5"
"b38.a1.a1"	44.3875858720965	30.2171124029105	25.9184448633506	145.917208990791	157.174353696378	48.865696602726	93.0451939880467	211.083870329265	111.537621021939	108.68690830715	177.811899315261	166.801414492575	"Chassy_KM_4875;KMXK_0H02200;W0TEK0; Fatty acid synthase subunit alpha - FAS2"	"Chassy_KM_4875"	"KMXK_0H02200"	"W0TEK0"	"KLMA_70219"	" Fatty acid synthase subunit alpha - FAS2"	""
"b39.a1.a1"	806.237892128148	498.995895984613	220.864618513815	1482.5323273891	1101.55349659268	692.147344939932	881.780761119274	816.840907011013	1117.61226047984	668.109386304943	1704.53841542095	1018.45007219138	"Chassy_KM_2287;KMXK_0C06330;W0TCV6; Transaldolase - TAL1"	"Chassy_KM_2287"	"KMXK_0C06330"	"W0TCV6"	"KLMA_30634"	" Transaldolase - TAL1"	"2.2.1.2"
"b40.a1.a1"	1076.79660972756	616.73792848103	399.342354090584	1344.65327399075	1676.99837351618	662.176443807637	1240.13754424708	1715.70681047251	1506.04898048679	1291.64671109443	1657.89871099628	1165.28392926056	"Chassy_KM_2887;KMXK_0D05050;W0TCH3; 40S ribosomal protein S4 - RPS4B"	"Chassy_KM_2887"	"KMXK_0D05050"	"W0TCH3"	"KLMA_40482"	" 40S ribosomal protein S4 - RPS4B"	""
"b42.a1.a1"	3175.72451778031	1589.14852882309	1595.2004482712	2594.00532231521	3289.65727778925	1131.29524988671	2553.58689933648	1006.04576436441	1828.26026742707	1623.70502760435	2397.78456095562	2440.61504852286	"Chassy_KM_4740;KMXK_0H00850;W0TF05; Superoxide dismutase [Cu-Zn] - SOD1"	"Chassy_KM_4740"	"KMXK_0H00850"	"W0TF05"	"KLMA_70087"	" Superoxide dismutase [Cu-Zn] - SOD1"	"1.15.1.1"
"b43.a1.a1"	2584.97631228608	1535.98446379685	1270.64887985332	2275.91428550099	2242.11956907314	1329.36336537022	2447.96253930881	1697.69604653	2196.7030984754	1190.07094145475	2633.51181488868	2386.92912042591	"Chassy_KM_3537;KMXK_0E05050;W0TCK6; Peptidyl-prolyl cis-trans isomerase - CPR1"	"Chassy_KM_3537"	"KMXK_0E05050"	"W0TCK6"	"KLMA_50501"	" Peptidyl-prolyl cis-trans isomerase - CPR1"	"5.2.1.8"
"b44.a1.a1"	153.065589694899	88.8101673064871	57.9337909905917	296.132888160182	290.316531044821	185.376815343899	396.664502134688	724.445704068918	557.053329369466	91.6218121297206	459.485869876305	457.395326058537	"Chassy_KM_4967;KMXK_0H03120;W0TFK1; Long-chain-fatty-acid--CoA ligase 2 - FAA2"	"Chassy_KM_4967"	"KMXK_0H03120"	"W0TFK1"	"KLMA_70312"	" Long-chain-fatty-acid--CoA ligase 2 - FAA2"	""
"b45.a1.a1"	571.777138498298	415.681624688514	292.571820061988	820.901804033114	774.769603594105	292.778255209935	1067.65714868605	1534.4842535329	967.148972325949	384.338710793099	774.641594753826	716.336819726748	"Chassy_KM_3958;KMXK_0F03040;W0TD46; Probable trans-2-enoyl-CoA reductase - ETR1"	"Chassy_KM_3958"	"KMXK_0F03040"	"W0TD46"	"KLMA_60271"	" Probable trans-2-enoyl-CoA reductase - ETR1"	""
"b46.a1.a1"	998.793170447417	792.96717501462	538.674046506817	1172.8517156285	1500.17637175723	716.771204392101	1307.00391194187	1382.1135338126	1385.74130965865	1429.960569161	1666.20836451981	997.326674289751	"Chassy_KM_3208;KMXK_0E01760;W0TFG0; 40S ribosomal protein S1 - RPS1"	"Chassy_KM_3208"	"KMXK_0E01760"	"W0TFG0"	"KLMA_50170"	" 40S ribosomal protein S1 - RPS1"	""
"b47.a1.a1"	281.835178715884	287.276969265725	162.319582967093	607.504214051091	829.806196649325	241.364148315375	737.789770790106	572.277423795386	733.982862214431	652.617900628628	871.978179163287	705.706518999433	"Chassy_KM_2347;KMXK_0C06930;W0T8N1; Adenosylhomocysteinase - SAH1"	"Chassy_KM_2347"	"KMXK_0C06930"	"W0T8N1"	"KLMA_30687"	" Adenosylhomocysteinase - SAH1"	"3.3.1.1"
"b48.a1.a1"	1046.72282672853	1159.67115597717	534.786037429897	1647.02636965399	2244.83427130048	868.582492858179	2181.75164119391	2380.93271641083	2631.74076758083	1869.60217300864	3157.46933747632	1596.34246228994	"Chassy_KM_1152;KMXK_0B03340;W0T7J2; 60S ribosomal protein L20 - RPL20B"	"Chassy_KM_1152"	"KMXK_0B03340"	"W0T7J2"	"KLMA_20318"	" 60S ribosomal protein L20 - RPL20B"	""
