"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"OsmoticStress_A"	"OsmoticStress_B"	"OsmoticStress_C"	"standard_A"	"standard_B"	"standard_C"	"Top.Protein.Description"	"ChassyID"	"NCBI_CBS6556"	"Uniprot_DMKU3_1042"	"Gene_name_DMKU3_1042"	"Protein_name"	"ec_number"
"b11.a1.a1"	23828.7512193606	9446.2359551211	2466.19353654777	47958.4733426603	67476.1227961445	6934.51818547291	23990.0039589204	51765.01950675	20625.6156572244	10462.1342930571	30378.4830702402	27638.736893293	"Chassy_KM_4704;KMXK_0H00490;W0TIE1; Actin - ACT"	"Chassy_KM_4704"	"KMXK_0H00490"	"W0TIE1"	"KLMA_70051"	" Actin - ACT"	""
"b12.a1.a1"	87481.1155833245	40399.9388116332	20177.7722455107	137919.327986398	205735.307286354	44569.694843278	103924.73902338	103699.068745721	94834.8836335903	85101.9991574511	150394.08032817	97149.8395216853	"Chassy_KM_291;KMXK_0A03010;W0T3H5; Phosphoglycerate kinase - PGK"	"Chassy_KM_291"	"KMXK_0A03010"	"W0T3H5"	"KLMA_10540"	" Phosphoglycerate kinase - PGK"	"2.7.2.3"
"b13.a1.a1"	15384.6558642578	9885.50434781521	3283.92769752446	30404.0574151167	71192.7626902425	9031.08326090673	36693.0792984498	44544.6566565528	23439.6284303351	32328.4451745144	68550.0685636788	34099.2199546259	"Chassy_KM_1414;KMXK_0B05960;W0T6K4; Elongation factor 2 - EFT1"	"Chassy_KM_1414"	"KMXK_0B05960"	"W0T6K4"	"KLMA_20582"	" Elongation factor 2 - EFT1"	""
"b14.a1.a1"	95417.0702561229	38228.7464558933	27552.8195751234	136430.757540412	265514.849583358	45261.7965329796	98057.364109774	214619.718248238	129838.926827685	33326.3141035454	199634.991025174	89715.5009972502	"Chassy_KM_3038;KMXK_0D06570;W0TC93; Alcohol dehydrogenase - adh"	"Chassy_KM_3038"	"KMXK_0D06570"	"W0TC93"	"KLMA_40624"	" Alcohol dehydrogenase - adh"	""
"b15.a1.a1"	10844.2184975436	5636.04313506351	1026.66396599822	67258.4663588185	153304.866737505	23945.3478404349	53562.2872062285	43006.5718809579	32190.7402559272	49405.7546983008	130893.43615686	60087.0874165097	"Chassy_KM_4585;KMXK_0G03550;W0TKF9; 5-methyltetrahydropteroyltriglutamate homocysteine methyltransferase - MET6"	"Chassy_KM_4585"	"KMXK_0G03550"	"W0TKF9"	"KLMA_80348"	" 5-methyltetrahydropteroyltriglutamate homocysteine methyltransferase - MET6"	""
"b16.a1.a1"	8916.68941035519	11164.2430229387	1790.49381007609	146664.868385485	463835.976999854	49786.6567873374	5032.96472166896	6514.3955143916	15990.2677592883	20150.6950501181	171123.841955362	8434.45801594395	"Chassy_KM_3812;KMXK_0F01580;W0TF55; Phosphotransferase - RAG5"	"Chassy_KM_3812"	"KMXK_0F01580"	"W0TF55"	"KLMA_60412"	" Phosphotransferase - RAG5"	"2.7.1.-"
"b17.a1.a1"	63016.0793197634	31758.6904198691	18360.6251524954	134937.031138831	233525.67919545	37827.0855002913	178478.267121957	235869.503112586	152029.15832215	97860.7365645632	139058.292971354	137613.793208614	"Chassy_KM_4793;KMXK_0H01380;W0TG03; ATP synthase subunit alpha - ATP1"	"Chassy_KM_4793"	"KMXK_0H01380"	"W0TG03"	"KLMA_70140"	" ATP synthase subunit alpha - ATP1"	""
"b18.a1.a1"	7297.31316855338	5785.34100954716	5080.44308732221	49430.8354344412	99053.5509968485	10012.3839370679	33908.5579091377	99129.8298237531	50644.8873544637	29370.0157723786	55688.2529791728	31306.4238630091	"Chassy_KM_4009;KMXK_0F03550;W0TDT2; Pyruvate kinase - PYK1"	"Chassy_KM_4009"	"KMXK_0F03550"	"W0TDT2"	"KLMA_60219"	" Pyruvate kinase - PYK1"	"2.7.1.40"
"b19.a1.a1"	12152.8332043344	3964.15960638835	2461.27280672839	79634.7788918184	57079.490437574	11931.8493341932	32312.0027075591	70521.8182846644	27943.1120184175	33656.2255082181	55305.2654743269	29025.9879565157	"Chassy_KM_370;KMXK_0A03800;W0T7K4; Plasma membrane ATPase - PMA1"	"Chassy_KM_370"	"KMXK_0A03800"	"W0T7K4"	"KLMA_10457"	" Plasma membrane ATPase - PMA1"	"3.6.3.6"
"b20.a1.a1"	2426.14283895823	2896.70364952041	1830.55050070808	9620.31662641952	15892.0005896626	2352.06784569789	5919.96188129989	16879.850162108	6789.98773833981	1622.76486619111	29711.6984067383	26705.0757434763	"Chassy_KM_2256;KMXK_0C06020;W0T8F1; Acetyl-coenzyme A synthetase - ACS1"	"Chassy_KM_2256"	"KMXK_0C06020"	"W0T8F1"	"KLMA_30602"	" Acetyl-coenzyme A synthetase - ACS1"	"6.2.1.1"
"b20.a2.a1"	49.8704482458731	55.7875888326197	30.8949588363766	112.707718577222	177.955941502359	49.6291409789499	141.023684147758	298.44317456387	102.787274132797	185.024338064026	288.44324378352	225.071601478874	"Chassy_KM_3568;KMXK_0E05360;W0TC09; Acetyl-coenzyme A synthetase - ACS2"	"Chassy_KM_3568"	"KMXK_0E05360"	"W0TC09"	"KLMA_50533"	" Acetyl-coenzyme A synthetase - ACS2"	"6.2.1.1"
"b21.a1.a1"	5246.66294463353	17468.1526723817	17422.9004318301	10084.5946234781	61509.5126575358	1141.95233482401	11668.5198570571	28862.2320802696	15068.0350543142	832.668698596478	6223.23681172119	5945.48319631371	"Chassy_KM_3455;KMXK_0E04230;W0TDD2; Catalase - CTT1"	"Chassy_KM_3455"	"KMXK_0E04230"	"W0TDD2"	"KLMA_50419"	" Catalase - CTT1"	"1.11.1.6"
"b22.a1.a1"	699.965971381219	598.194414974517	462.603189478977	3312.44794289265	4947.10513279443	913.62473952421	2244.68390959449	6950.53427415454	3221.92427828422	1949.31290490977	4365.35941258599	5713.48757166641	"Chassy_KM_2934;KMXK_0D05520;W0TAW0; Fatty acid synthase subunit beta - FAS1"	"Chassy_KM_2934"	"KMXK_0D05520"	"W0TAW0"	"KLMA_40526"	" Fatty acid synthase subunit beta - FAS1"	""
"b22.a2.a1"	445.768315364062	280.043205240263	260.154204577582	654.575120664641	1076.91488778183	431.369360701133	542.477546757209	1396.94974195127	914.658953846355	447.847993975904	586.527091143702	833.573814871883	"Chassy_KM_1408;KMXK_0B05900;W0T7K3; Isocitrate dehydrogenase [NAD] subunit, mitochondrial - IDH2"	"Chassy_KM_1408"	"KMXK_0B05900"	"W0T7K3"	"KLMA_20575"	" Isocitrate dehydrogenase [NAD] subunit, mitochondrial - IDH2"	""
"b23.a1.a1"	7302.93272312635	1599.5352700149	435.130597517241	20342.4335632687	20713.7614551597	12274.5324443345	12712.3363211457	18045.9179377435	16545.0500530958	27605.3366387499	43174.4364792994	36080.5722501235	"Chassy_KM_1806;KMXK_0C01510;W0TBI1; Isocitrate dehydrogenase [NADP] - IDP2"	"Chassy_KM_1806"	"KMXK_0C01510"	"W0TBI1"	"KLMA_30149"	" Isocitrate dehydrogenase [NADP] - IDP2"	"1.1.1.42"
"b23.a2.a1"	110.696261810477	16.0312990126221	12.6536209976985	63.9387907095919	96.0352406553954	14.0490932255268	150.102691128351	654.51726590725	323.690676133049	462.689074394198	307.742551671119	171.257811050497	"Chassy_KM_2875;KMXK_0D04930;W0TEG4; Isocitrate dehydrogenase [NADP] - IDP1"	"Chassy_KM_2875"	"KMXK_0D04930"	"W0TEG4"	"KLMA_40470"	" Isocitrate dehydrogenase [NADP] - IDP1"	"1.1.1.42"
"b24.a1.a1"	29811.4943466018	20728.7376934813	9218.67889020888	58968.3474391585	136841.905594271	15149.6259692436	82617.8198315704	128106.762408788	103254.679993919	25838.2676534582	66907.6044591052	61651.5506415728	"Chassy_KM_4542;KMXK_0G03120;W0THR5; Transketolase - TKL1"	"Chassy_KM_4542"	"KMXK_0G03120"	"W0THR5"	"KLMA_80302"	" Transketolase - TKL1"	"2.2.1.1"
"b25.a1.a1"	51019.5578512381	15096.7837461054	9361.53251195204	76783.9514642077	230576.384342532	18771.5971681444	69553.589339502	149847.288472422	97379.563759024	87575.031887091	137675.537959391	41055.6264406382	"Chassy_KM_2793;KMXK_0D04110;W0T9W3; Fructose-bisphosphate aldolase - FBA1"	"Chassy_KM_2793"	"KMXK_0D04110"	"W0T9W3"	"KLMA_40388"	" Fructose-bisphosphate aldolase - FBA1"	""
"b26.a1.a1"	41243.4644543213	21126.8873625427	9516.50420838337	25260.6997830507	61169.0717921682	6250.65385228837	50263.4670764171	66719.5343502316	30770.6379153825	34091.345340534	51711.6577946069	44682.3633483591	"Chassy_KM_118;KMXK_0A01280;W0T8D4; Heat shock protein SSC1 - SSC1"	"Chassy_KM_118"	"KMXK_0A01280"	"W0T8D4"	"KLMA_10712"	" Heat shock protein SSC1 - SSC1"	""
"b27.a1.a1"	5736.69001107505	3379.39347486415	2175.12325113794	22337.6283979751	57386.1377226136	5588.80183576567	30798.3134510506	70578.0991410434	34832.5074702592	13784.7695717693	35930.0260057207	12647.6083945697	"Chassy_KM_3692;KMXK_0F00380;W0TER0; Acetyltransferase component of pyruvate dehydrogenase complex - LAT1"	"Chassy_KM_3692"	"KMXK_0F00380"	"W0TER0"	"KLMA_60529"	" Acetyltransferase component of pyruvate dehydrogenase complex - LAT1"	"2.3.1.12"
"b28.a1.a1"	29948.5181870787	14529.4065075542	7439.32299529069	6375.73913256023	16240.7203246389	1876.84803061169	15248.6036299515	20071.4659943492	15990.9866284994	9334.54669083424	20332.3429037026	11794.0243492057	"Chassy_KM_1115;KMXK_0B02970;W0T5P3; Heat shock protein 60 - HSP60"	"Chassy_KM_1115"	"KMXK_0B02970"	"W0T5P3"	"KLMA_20282"	" Heat shock protein 60 - HSP60"	""
"b29.a1.a1"	20764.9600860766	14248.6426522005	8495.01596545922	40284.7192781746	101926.083082376	20898.6726157566	90639.7695896682	99484.6200224053	46313.2707264065	61860.4076554785	95051.8402052364	50611.9921456401	"Chassy_KM_3280;KMXK_0E02480;W0TFM8; 60S ribosomal protein L4-B - RPL4B"	"Chassy_KM_3280"	"KMXK_0E02480"	"W0TFM8"	"KLMA_50245"	" 60S ribosomal protein L4-B - RPL4B"	""
"b30.a1.a1"	4498.0357185705	3091.60586169273	947.540060389445	15417.6187838576	47179.0014289963	7848.67895850361	18002.1490595371	39544.4939238014	22958.023558853	23421.7891421882	40011.1400252435	18076.8540429727	"Chassy_KM_1919;KMXK_0C02640;W0TBT2; 60S ribosomal protein L3 - RPL3"	"Chassy_KM_1919"	"KMXK_0C02640"	"W0TBT2"	"KLMA_30264"	" 60S ribosomal protein L3 - RPL3"	""
"b31.a1.a1"	1746.12665460838	1627.99168919758	826.116666872032	3922.91724786269	5999.96393054129	1961.24239543686	5753.15110951496	18206.9429106299	7916.14494272866	3651.1124865163	5453.22378632633	3830.92575916911	"Chassy_KM_3802;KMXK_0F01480;W0TFW6; Dihydrolipoyl dehydrogenase - LPD1"	"Chassy_KM_3802"	"KMXK_0F01480"	"W0TFW6"	"KLMA_60420"	" Dihydrolipoyl dehydrogenase - LPD1"	"1.8.1.4"
"b32.a1.a1"	10847.2675775682	9981.12148086544	7904.83596026813	41441.0784673434	64806.3978799006	15024.6511729723	40239.1459052678	107556.011836403	51599.3493064329	8370.75272988719	84025.5647679747	99403.0539713921	"Chassy_KM_1052;KMXK_0B02340;W0T6J0; 3-ketoacyl-CoA thiolase - POT1"	"Chassy_KM_1052"	"KMXK_0B02340"	"W0T6J0"	"KLMA_20220"	" 3-ketoacyl-CoA thiolase - POT1"	""
"b34.a1.a1"	61908.8579237387	31568.2258112229	16677.0826248017	43377.4108144336	139849.580093747	12781.510431548	75351.9956734731	70948.5844061967	79575.5988002347	11448.4875703131	57868.8454428701	37669.8235812019	"Chassy_KM_3352;KMXK_0E03200;W0TFU0; S-(hydroxymethyl)glutathione dehydrogenase - SFA1"	"Chassy_KM_3352"	"KMXK_0E03200"	"W0TFU0"	"KLMA_50315"	" S-(hydroxymethyl)glutathione dehydrogenase - SFA1"	"1.1.1.284"
"b35.a1.a1"	1344.56008230424	1147.89956693116	1036.14662481175	9213.24118949718	6192.5526303033	2918.31202495548	807.958096183561	2612.87658511874	728.183160232743	7049.48168290552	6363.58647315568	5455.4115392214	"Chassy_KM_1090;KMXK_0B02720;W0T9E2; Alpha-1,4 glucan phosphorylase - GPH1"	"Chassy_KM_1090"	"KMXK_0B02720"	"W0T9E2"	"KLMA_20256"	" Alpha-1,4 glucan phosphorylase - GPH1"	"2.4.1.1"
"b36.a1.a1"	3796.31861132176	1644.59862155303	1414.41959587723	21552.4532896137	34016.1862828488	3984.71257793274	9457.97737736852	35425.3971601532	15849.8793567215	10255.320023032	19172.0135612281	8848.43059293548	"Chassy_KM_359;KMXK_0A03690;W0T3V9; 6-phosphogluconate dehydrogenase, decarboxylating - GND1"	"Chassy_KM_359"	"KMXK_0A03690"	"W0T3V9"	"KLMA_10468"	" 6-phosphogluconate dehydrogenase, decarboxylating - GND1"	"1.1.1.44"
"b37.a1.a1"	22697.4920244779	12515.2045643832	5123.67746362716	39622.749840145	85209.5387136534	16775.8512817941	48147.1950103265	66908.4362262818	34823.263870395	48158.4421624685	52086.3300970732	28572.9775833289	"Chassy_KM_1402;KMXK_0B05840;W0T883; Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial - LSC1"	"Chassy_KM_1402"	"KMXK_0B05840"	"W0T883"	"KLMA_20568"	" Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial - LSC1"	"6.2.1.5"
"b38.a1.a1"	158.936993533198	120.906778281009	152.298245373276	912.722960338946	1575.46172905735	208.510941500739	663.653233099543	1972.09937635945	719.971401476747	579.390912728951	1492.29903496257	1490.51481598872	"Chassy_KM_4875;KMXK_0H02200;W0TEK0; Fatty acid synthase subunit alpha - FAS2"	"Chassy_KM_4875"	"KMXK_0H02200"	"W0TEK0"	"KLMA_70219"	" Fatty acid synthase subunit alpha - FAS2"	""
"b39.a1.a1"	2039.66928221827	409.666166685674	104.293023790063	3235.46316498653	2288.40369475165	816.667932859926	1160.44289683965	818.67156247805	2146.95383069242	413.651585558215	3379.6151600695	2015.98466018888	"Chassy_KM_2287;KMXK_0C06330;W0TCV6; Transaldolase - TAL1"	"Chassy_KM_2287"	"KMXK_0C06330"	"W0TCV6"	"KLMA_30634"	" Transaldolase - TAL1"	"2.2.1.2"
"b40.a1.a1"	17386.808409636	6806.12303422088	2961.76787689134	42441.3566571874	122579.125290124	15242.1027616756	44475.9590428633	88364.0293412793	43000.203551391	35778.8032987052	87529.6743743687	32504.7907452682	"Chassy_KM_2887;KMXK_0D05050;W0TCH3; 40S ribosomal protein S4 - RPS4B"	"Chassy_KM_2887"	"KMXK_0D05050"	"W0TCH3"	"KLMA_40482"	" 40S ribosomal protein S4 - RPS4B"	""
"b42.a1.a1"	11708.3261926463	2291.83353211089	1778.30582915314	8613.09381714125	10520.6166766413	4240.70748472799	5488.76779976737	404.398778945614	3201.31204222148	5075.83225758545	7862.73240875956	9663.73670271269	"Chassy_KM_4740;KMXK_0H00850;W0TF05; Superoxide dismutase [Cu-Zn] - SOD1"	"Chassy_KM_4740"	"KMXK_0H00850"	"W0TF05"	"KLMA_70087"	" Superoxide dismutase [Cu-Zn] - SOD1"	"1.15.1.1"
"b43.a1.a1"	78923.0821263683	31933.8540371861	15335.180447663	67812.1297595204	112631.977831986	18201.8753929982	60699.2403207489	23479.1577447258	48069.6300466324	16070.3158093905	76447.0596203136	61484.594399756	"Chassy_KM_3537;KMXK_0E05050;W0TCK6; Peptidyl-prolyl cis-trans isomerase - CPR1"	"Chassy_KM_3537"	"KMXK_0E05050"	"W0TCK6"	"KLMA_50501"	" Peptidyl-prolyl cis-trans isomerase - CPR1"	"5.2.1.8"
"b44.a1.a1"	529.220813825182	319.091233206918	214.56767643652	3188.45615818158	8016.15295892345	1021.92048412924	7161.3374607179	26354.5579911369	19113.3389676309	291.069359150668	7926.81941867979	13995.4202825346	"Chassy_KM_4967;KMXK_0H03120;W0TFK1; Long-chain-fatty-acid--CoA ligase 2 - FAA2"	"Chassy_KM_4967"	"KMXK_0H03120"	"W0TFK1"	"KLMA_70312"	" Long-chain-fatty-acid--CoA ligase 2 - FAA2"	""
"b45.a1.a1"	7648.91121348895	3392.40725995227	1993.96169109005	14370.2869112116	30014.0366813526	1415.7591432894	28046.0403783399	63065.4573009658	32612.0330257037	7696.99523708195	20277.779492162	11034.7805147457	"Chassy_KM_3958;KMXK_0F03040;W0TD46; Probable trans-2-enoyl-CoA reductase - ETR1"	"Chassy_KM_3958"	"KMXK_0F03040"	"W0TD46"	"KLMA_60271"	" Probable trans-2-enoyl-CoA reductase - ETR1"	""
"b46.a1.a1"	2828.37769320732	1685.35852880927	773.184449478395	5381.60585059517	14250.9850538278	5411.09219240362	8039.99934522081	10667.7087568166	3843.63669954897	14679.9390313016	12671.9797162006	6402.40774328263	"Chassy_KM_3208;KMXK_0E01760;W0TFG0; 40S ribosomal protein S1 - RPS1"	"Chassy_KM_3208"	"KMXK_0E01760"	"W0TFG0"	"KLMA_50170"	" 40S ribosomal protein S1 - RPS1"	""
"b47.a1.a1"	20613.2488460518	14007.7014887719	6893.160353348	110540.836713004	199191.232007265	25327.8032572211	126329.28253675	75711.1245518451	71305.2098977136	113062.075059402	214103.183760865	117919.438592763	"Chassy_KM_2347;KMXK_0C06930;W0T8N1; Adenosylhomocysteinase - SAH1"	"Chassy_KM_2347"	"KMXK_0C06930"	"W0T8N1"	"KLMA_30687"	" Adenosylhomocysteinase - SAH1"	"3.3.1.1"
"b48.a1.a1"	13713.3437986032	14093.0685491349	5830.58444571053	46209.5445460133	209884.118210387	11568.6773393606	43602.441462968	110744.475206469	59627.0208086315	51530.2937735885	156724.754524816	29508.2879146844	"Chassy_KM_1152;KMXK_0B03340;W0T7J2; 60S ribosomal protein L20 - RPL20B"	"Chassy_KM_1152"	"KMXK_0B03340"	"W0T7J2"	"KLMA_20318"	" 60S ribosomal protein L20 - RPL20B"	""
"b49.a1.a1"	26696.2202982869	17469.4152402431	7972.34955196582	38122.9070231204	112796.808386307	18436.0571362571	46946.5694989014	87070.825434157	44795.146391871	61295.3320494699	86778.2204259037	37412.1149541599	"Chassy_KM_3507;KMXK_0E04750;W0TBV5; 60S ribosomal protein L2 - RPL2"	"Chassy_KM_3507"	"KMXK_0E04750"	"W0TBV5"	"KLMA_50473"	" 60S ribosomal protein L2 - RPL2"	""
"b50.a1.a1"	5540.61055395078	2826.79175764752	2542.41352036278	7858.94948510853	16485.1650095182	2996.38546509999	8824.38266668979	22226.9134751973	12290.8799420126	9530.85619422285	9415.55580577343	9666.21987263086	"Chassy_KM_3680;KMXK_0F00260;W0TDY2; 2-oxoglutarate dehydrogenase E1 component - KGD1"	"Chassy_KM_3680"	"KMXK_0F00260"	"W0TDY2"	"KLMA_60541"	" 2-oxoglutarate dehydrogenase E1 component - KGD1"	""
"b51.a1.a1"	42.7299930452334	36.7757777242518	33.0843050033372	144.429896327713	162.351297358255	30.8322404182909	178.830516048892	275.137390588974	101.467073166521	235.84555456253	172.725523461537	241.704692073292	"Chassy_KM_3748;KMXK_0F00940;W0TEH6; Acetyl-CoA carboxylase - ACC1"	"Chassy_KM_3748"	"KMXK_0F00940"	"W0TEH6"	"KLMA_60469"	" Acetyl-CoA carboxylase - ACC1"	""
"b52.a1.a1"	876.948294109005	73.2787087348939	40.6714400701368	1857.77750780776	2037.57022091315	512.773838211985	653.320240311987	917.87475109822	436.43000694203	2171.2827861991	2153.45358482513	1397.52470489469	"Chassy_KM_4055;KMXK_0F04010;W0TEG9; Malate dehydrogenase - MDH1"	"Chassy_KM_4055"	"KMXK_0F04010"	"W0TEG9"	"KLMA_60167"	" Malate dehydrogenase - MDH1"	"1.1.1.37"
