"prot"	"Anaerobic _A"	"Anaerobic _B"	"Anaerobic _C"	"High_temperature_A"	"High_temperature_B"	"High_temperature_C"	"Low_pH_A"	"Low_pH_B"	"Low_pH_C"	"Osmotic_stress _A"	"Osmotic_stress _B"	"Osmotic_stress _C"	"Standard _A"	"Standard _B"	"Standard _C"	"Top.Protein.Description"	"ChassyID"	"uniprotID_CENPK"	"GeneName_CENPK"	"uniprotID_S288c"	"GeneName_S288C"	"Protein_name"	"Coverage"	"MW"
"a7.a1.a1"	5.50759310588048	7.05749596598336	8.20964445331857	6.72361264970849	7.97852668645041	7.46839719836713	6.30125905505916	6.34272203532083	8.28044688063715	8.83923476892537	8.4253557490442	6.99398528907168	10.5531461967623	7.90060943511082	7.97782659989916	"Chassy_SC_3037;N1P0M8;P07149; Fatty acid synthase subunit beta - FAS1"	"Chassy_SC_3037"	"N1P0M8"	"CENPK1137D_1128"	"P07149"	"YKL182W"	"Fatty acid synthase subunit beta - FAS1"	61	"228,399993896484"
"a9.a1.a1"	41.6727651870932	53.2888791909937	64.7110999525784	22.3355228509854	27.3683519021905	25.115683582999	34.2572404550946	34.2014609594117	34.273600796337	27.0519101397681	26.4192388948709	24.4918289679084	42.1990511281619	40.5702065138296	33.2391390380972	"Chassy_SC_4389;N1PA49;P05694; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase - MET6"	"Chassy_SC_4389"	"N1PA49"	"CENPK1137D_3503"	"P05694"	"YER091C"	"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase - MET6"	79	"85,6999969482422"
"b10.a1.a1"	181.443672631252	230.785716565044	224.035209631764	23.7982795187272	29.7855950625789	27.9528437290772	26.975324516837	31.4452273880333	31.1725579689706	28.1137870063272	29.5789558180998	29.5560640549976	23.8137074626401	25.3779595140468	18.5061597659793	"Chassy_SC_635;N1P4S9;P04806; Hexokinase-1 - HXK1"	"Chassy_SC_635"	"N1P4S9"	"CENPK1137D_3329"	"P04806"	"YFR053C"	"Hexokinase-1 - HXK1"	86	"53,5999984741211"
"b10.a2.a1"	13.1672817426235	9.69201112208051	15.9077655841209	5.91588358142303	6.65325801822744	4.3287391386492	9.09823594594082	8.07372395453765	8.88986987211783	11.1207148300818	14.7614152805008	12.7880540891618	4.823527550924	6.30856755426481	4.95600216632755	"Chassy_SC_2437;N1P4P1;P04807; Hexokinase-2 - HXK2"	"Chassy_SC_2437"	"N1P4P1"	"CENPK1137D_3299"	"P04807"	"YGL253W"	"Hexokinase-2 - HXK2"	71	"53,7999992370605"
"b11.a1.a1"	6.22875771881912	5.82928551168578	8.86310955400177	13.7583166487396	14.3627937835206	14.9619594198612	11.7322165964662	14.3115564528448	12.8971532815624	17.4441780772207	20.4964406275223	14.3736598129817	15.2006821057685	13.6850128223741	13.361535191345	"Chassy_SC_5025;N1P731;P22202; Heat shock protein SSA4 - SSA4"	"Chassy_SC_5025"	"N1P731"	"CENPK1137D_3515"	"P22202"	"YER103W"	"Heat shock protein SSA4 - SSA4"	62	"69,5"
"b11.a2.a1"	5.32563300579609	5.0131254282624	9.35298507820329	13.521540384046	18.6854349821967	15.2556900335293	13.9227408629161	20.7385655214949	16.9709547179674	10.0044434246963	11.8177385830619	7.7124673983067	15.4623410439642	15.92038740486	17.6689676130467	"Chassy_SC_4931;N1P8N4;P09435; Heat shock protein SSA3 - SSA3"	"Chassy_SC_4931"	"N1P8N4"	"CENPK1137D_4754"	"P09435"	"YBL075C"	"Heat shock protein SSA3 - SSA3"	56	"70,4000015258789"
"b11.a3.a1"	9.41399371796352	7.08512492553186	8.63913008089216	6.08739963107857	8.13340394054984	8.04429205523576	5.56516206667754	5.55610056816369	5.47806469025413	7.12406905120524	4.00920187880722	5.36672490319357	7.3362929367009	4.54162843261348	4.98882571239962	"Chassy_SC_244;N1P0X7;P16474; 78 kDa glucose-regulated protein homolog - KAR2"	"Chassy_SC_244"	"N1P0X7"	"CENPK1137D_1268"	"P16474"	"YJL034W"	"78 kDa glucose-regulated protein homolog - KAR2"	44	"74,3000030517578"
"b12.a1.a1"	34.6770989194217	38.7151858486922	46.2584445945344	26.5752269938631	27.7428202016322	28.8538934749821	19.6920446462613	22.2022080840324	24.446555499312	22.4572804372951	32.5232093984889	28.6630236739028	29.8682802486726	24.5389129135095	27.8282954624418	"Chassy_SC_893;N1P7B9;P32324; Elongation factor 2 - EFT1"	"Chassy_SC_893"	"N1P7B9"	"CENPK1137D_4214"	"P32324"	"YOR133W"	"Elongation factor 2 - EFT1"	75	"93,0999984741211"
"b13.a1.a1"	52.8081345331288	64.0650485935931	63.4801510352264	50.6172770768598	56.5260550417867	58.0951562514532	44.6429936474018	46.1994774402236	35.2841331967686	48.4820049466654	48.4003261034621	54.5938595932808	46.3985630928917	50.3090792741547	47.8014044002166	"Chassy_SC_557;N1P0G2;P06169; Pyruvate decarboxylase isozyme 1 - PDC1"	"Chassy_SC_557"	"N1P0G2"	"CENPK1137D_891"	"P06169"	"YLR044C"	"Pyruvate decarboxylase isozyme 1 - PDC1"	71	"61,4000015258789"
"b13.a2.a1"	4.84941422785445	4.63565779470087	6.56872733186522	5.78904282446279	6.45149247649688	6.31503750529899	6.82207315119403	7.55225072086841	5.06145619095285	3.81484997146453	3.68089089928041	3.9107163401758	4.55454239196254	4.98523581990587	5.11709995303385	"Chassy_SC_941;N1P9V9;P26263; Pyruvate decarboxylase isozyme 3 - PDC6"	"Chassy_SC_941"	"N1P9V9"	"CENPK1137D_3053"	"P26263"	"YGR087C"	"Pyruvate decarboxylase isozyme 3 - PDC6"	39	"61,4000015258789"
"b14.a1.a1"	6.53288653518532	5.94185035894858	6.32848248762495	4.7387619116762	5.82235571186424	5.82906878182479	4.36322486043033	4.83022790392221	5.31849958709665	5.25038389751694	5.52401116568766	5.49424698503513	5.11247105952485	5.54335511006075	4.87133097427197	"Chassy_SC_4324;N1P4Q3;Q00955; Acetyl-CoA carboxylase - ACC1"	"Chassy_SC_4324"	"N1P4Q3"	"CENPK1137D_2692"	"Q00955"	"YNR016C"	"Acetyl-CoA carboxylase - ACC1"	53	"250"
"b15.a1.a1"	3.32261274146039	2.41229272901514	2.83970077756184	22.5132782967626	22.9747652106605	26.9671173328203	11.6237516430399	15.2779252962975	15.4741177233219	11.9095596216635	14.638894498792	13.2505148772307	18.6247724862664	18.8283823206539	21.1924124568721	"Chassy_SC_3446;N1P7N2;Q01574; Acetyl-coenzyme A synthetase 1 - ACS1"	"Chassy_SC_3446"	"N1P7N2"	"CENPK1137D_4997"	"Q01574"	"YAL054C"	"Acetyl-coenzyme A synthetase 1 - ACS1"	66	"79"
"b15.a2.a1"	9.85165795000615	9.88845501814178	13.1877456314693	6.73412134869802	7.38494541133646	6.81881624958132	4.74266876292717	8.78517819823506	7.81159804454597	7.78836917886838	7.47778523078348	9.72249744243881	8.48548724472579	7.54370686167122	8.09286668881073	"Chassy_SC_2625;N1NZR0;P52910; Acetyl-coenzyme A synthetase 2 - ACS2"	"Chassy_SC_2625"	"N1NZR0"	"CENPK1137D_541"	"P52910"	"YLR153C"	"Acetyl-coenzyme A synthetase 2 - ACS2"	55	"75,3000030517578"
"b16.a1.a1"	54.4344685189844	60.6995640585367	72.3430106727845	41.0008035974953	44.6689755529215	39.7349262352222	52.1345965850228	49.38450129879	42.1001809016301	64.6134035236834	56.522452233317	68.5010159919356	48.9307019753553	54.5820475180415	43.6160628937624	"Chassy_SC_4808;N1P8W3;P00830; ATP synthase subunit beta, mitochondrial - ATP2"	"Chassy_SC_4808"	"N1P8W3"	"CENPK1137D_1415"	"P00830"	"YJR121W"	"ATP synthase subunit beta, mitochondrial - ATP2"	85	"54,7000007629395"
"b17.a1.a1"	11.801225850743	12.8579467817334	13.9989301550271	6.44670025091815	8.74515903084158	7.51608841755365	4.40181651867153	4.48882232280743	8.67458712964656	9.52651185747205	11.4169369399772	8.77626320338602	6.10524022931137	6.39208844686779	5.93411252638564	"Chassy_SC_20;N1P2M1;P16861; ATP-dependent 6-phosphofructokinase subunit alpha - PFK1"	"Chassy_SC_20"	"N1P2M1"	"CENPK1137D_3207"	"P16861"	"YGR240C"	"ATP-dependent 6-phosphofructokinase subunit alpha - PFK1"	62	"107,800003051758"
"b17.a2.a1"	7.422371462081	6.50693945416061	6.4710057297083	2.97998731327499	4.2893952439594	3.09450265950488	2.31289152845467	3.04952078409177	3.1743682883668	4.32424871861618	3.74630405503914	4.49098550538985	3.01272508310529	2.45840787582639	2.74304362788652	"Chassy_SC_12;N1P0I3;P16862; ATP-dependent 6-phosphofructokinase subunit beta - PFK2"	"Chassy_SC_12"	"N1P0I3"	"CENPK1137D_242"	"P16862"	"YMR205C"	"ATP-dependent 6-phosphofructokinase subunit beta - PFK2"	56	"104,400001525879"
"b18.a1.a1"	84.0764020841872	65.2073973499517	86.2794072553699	41.5396066763929	45.2821015659064	45.4042783731776	32.7588042294344	42.1558468374639	35.5256359896683	38.9183961360187	41.8608132331112	45.1731526813141	38.4802975311783	43.3295601742905	41.2133777719668	"Chassy_SC_620;N1P8V5;P00549; Pyruvate kinase 1 - CDC19"	"Chassy_SC_620"	"N1P8V5"	"CENPK1137D_4941"	"P00549"	"YAL038W"	"Pyruvate kinase 1 - CDC19"	85	"54,4000015258789"
"b18.a2.a1"	1.26852764060408	1.11207483962622	1.62109617887449	0.746537130150605	0.40723222818762	0.308623975832989	0.615502285541357	0.681380494851813	0.129254690747997	0.235749733574722	0.561882039033431	0.466424781605124	0.281461175011225	0.594580973480964	0.433581371384873	"Chassy_SC_4384;N1P3V3;P52489; Pyruvate kinase 2 - PYK2"	"Chassy_SC_4384"	"N1P3V3"	"CENPK1137D_2362"	"P52489"	"YOR347C"	"Pyruvate kinase 2 - PYK2"	28	"55,0999984741211"
"b19.a1.a1"	0	0.113957659878625	0.036628598458716	12.8057938465406	10.4451150247479	12.5458429363787	7.76569720255783	9.40447094153585	9.17618929395699	10.7448484192371	9.20127166406191	11.821806349878	9.47555991773737	9.13275173567526	10.4689781707949	"Chassy_SC_5191;N1NZF4;Q02207; Peroxisomal hydratase-dehydrogenase-epimerase - FOX2"	"Chassy_SC_5191"	"N1NZF4"	"CENPK1137D_1019"	"Q02207"	"YKR009C"	"Peroxisomal hydratase-dehydrogenase-epimerase - FOX2"	71	"98,5"
"b19.a2.a1"	2.68417025011436	3.40334680753045	2.09346585832435	2.52215496351078	2.63296684876829	3.32739211901321	2.6418356447629	2.54433768864846	2.40511466337903	2.67004302303305	1.91794573204086	1.89622158815551	2.4505333865513	2.68957033224863	1.86100157340972	"Chassy_SC_5313;N1P334;P06105; Protein SCP160 - SCP160"	"Chassy_SC_5313"	"N1P334"	"CENPK1137D_1222"	"P06105"	"YJL080C"	"Protein SCP160 - SCP160"	44	"134,600006103516"
"b20.a1.a1"	15.8691180109914	16.8839549610856	18.159219918773	8.36257101867119	9.74940007627663	9.31278445005364	9.18750231406581	9.68922284098258	11.1989935946114	14.4617684452441	15.82129556872	13.9015450700167	13.6684808943485	12.4560153363822	11.9740380202052	"Chassy_SC_709;N1NYG5;P16521; Elongation factor 3A - YEF3"	"Chassy_SC_709"	"N1NYG5"	"CENPK1137D_624"	"P16521"	"YLR249W"	"Elongation factor 3A - YEF3"	70	"115,699996948242"
"b20.a2.a1"	1.49447839752063	1.31015814795818	1.34176118031188	3.41420833731663	3.0445789589413	4.28104962725878	1.77610721070705	1.96620685019395	2.02238062174528	1.41958571679779	1.02302338008023	1.13703431192516	1.98933445384206	2.45234669631501	2.26790241333347	"Chassy_SC_1597;N1P4M0;P53978; Elongation factor 3B - HEF3"	"Chassy_SC_1597"	"N1P4M0"	"CENPK1137D_2662"	"P53978"	"YNL014W"	"Elongation factor 3B - HEF3"	43	"115,699996948242"
"b21.a1.a1"	12.9753607578454	12.9993353374343	12.4707576502083	10.8133522224812	10.5599715996388	11.8309096714963	9.80506075955532	10.5223003244724	9.82194765189901	11.0421642115201	11.6176339841818	12.1773919597179	10.4083921585524	11.5311199155094	9.53422178554311	"Chassy_SC_2813;N1P1J9;P19414; Aconitate hydratase, mitochondrial - ACO1"	"Chassy_SC_2813"	"N1P1J9"	"CENPK1137D_677"	"P19414"	"YLR304C"	"Aconitate hydratase, mitochondrial - ACO1"	62	"85,1999969482422"
"b21.a2.a1"	6.74515289773722	5.02418540771553	5.03882566559506	3.3727414936221	3.75868982680933	3.67919009648684	3.55900187111197	4.16758087906428	4.33820180886079	2.41275544325479	4.10404520179318	3.01192818259336	3.60283453579057	4.60321328933717	3.95076253263801	"Chassy_SC_3628;N1P8L4;P39533; Homocitrate dehydratase, mitochondrial - ACO2"	"Chassy_SC_3628"	"N1P8L4"	"CENPK1137D_1295"	"P39533"	"YJL200C"	"Homocitrate dehydratase, mitochondrial - ACO2"	43	"86,4000015258789"
"b23.a1.a1"	34.0373438240594	27.2303179123237	40.1103583567401	27.1742238385818	34.254258564861	27.5159934734629	31.2941803929719	35.4508608412329	34.6679196312719	66.9038943551586	89.0733346676728	75.9744666589688	32.8701752807897	32.3618049829318	30.2036373445957	"Chassy_SC_3254;N1NX93;P54115; Magnesium-activated aldehyde dehydrogenase, cytosolic - ALD6"	"Chassy_SC_3254"	"N1NX93"	"CENPK1137D_1639"	"P54115"	"YPL061W"	"Magnesium-activated aldehyde dehydrogenase, cytosolic - ALD6"	78	"54,2999992370605"
"b24.a1.a1"	24.9070729256472	19.6586172433889	22.104167076071	29.7330986844536	31.0394342456856	37.9951212504232	21.7719795427646	20.2687475022931	20.3114995982118	29.0234732662953	20.8632490319829	14.5145465513595	10.7858512542342	24.7733311326713	18.0652516063383	"Chassy_SC_4969;N1NXP6;P02829; ATP-dependent molecular chaperone HSP82 - HSP82"	"Chassy_SC_4969"	"N1NXP6"	"CENPK1137D_1799"	"P02829"	"YPL240C"	"ATP-dependent molecular chaperone HSP82 - HSP82"	52	"81,1999969482422"
"b25.a1.a1"	69.9245918246977	56.0830175336506	55.3016733370502	24.6053530542267	39.3027007825751	28.7333716230231	40.6401417236038	46.0085556014552	41.9542834330519	52.6465738769811	53.0754399583025	45.0154785405597	33.1904594863671	36.9828487841225	38.3307840488282	"Chassy_SC_5336;N1P439;P00924; Enolase 1 - ENO1"	"Chassy_SC_5336"	"N1P439"	"CENPK1137D_3221"	"P00924"	"YGR254W"	"Enolase 1 - ENO1"	80	"46,7000007629395"
"b25.a2.a1"	2.64152963249615	3.46262579854432	2.52123188063061	1.55455812544406	1.62285825732138	1.94924850096142	1.28169657016883	2.24876642094578	1.16685048936581	1.90570494732618	2.0050220351534	2.06104660090788	1.32771389191618	1.23813089293068	1.20886474218989	"Chassy_SC_5072;N1P336;P38689; Ribose-phosphate pyrophosphokinase 3 - PRS3"	"Chassy_SC_5072"	"N1P336"	"CENPK1137D_5376"	"P38689"	"YHL011C"	"Ribose-phosphate pyrophosphokinase 3 - PRS3"	33	"35"
"b25.a3.a1"	0.660529353668028	0	0.564527335914894	0.0857127861375275	0.519378692316036	0.325977669888787	0.214341301913026	0.454097162881963	0.500000335662913	0.249005763794505	0.261982865704726	0.416190585790654	0	0.840854284182236	0.386884428232113	"Chassy_SC_3651;N1P9M4;P38063; Ribose-phosphate pyrophosphokinase 4 - PRS4"	"Chassy_SC_3651"	"N1P9M4"	"CENPK1137D_4810"	"P38063"	"YBL068W"	"Ribose-phosphate pyrophosphokinase 4 - PRS4"	19	"35,5999984741211"
"b25.a4.a1"	1.08934232112504	0.103808870763436	1.12419339479829	0.0891905348501088	0.282406304476865	0.111835327036652	0.0735354958671958	0.246910209333137	0.271869541667363	0.259109034420572	0.0898802039847793	0.226298935690033	0	0.552070827924101	0.210364043140593	"Chassy_SC_1368;N1P3H7;P38620; Ribose-phosphate pyrophosphokinase 2 - PRS2"	"Chassy_SC_1368"	"N1P3H7"	"CENPK1137D_3512"	"P38620"	"YER099C"	"Ribose-phosphate pyrophosphokinase 2 - PRS2"	19	"34,7000007629395"
"b26.a1.a1"	68.4724621520904	69.921461493611	86.3390193333628	36.083027876756	52.4111265814812	42.2644674162353	66.0490844568105	64.4337478975915	61.8456352485612	86.2704345645625	77.4830992148447	84.039007437755	54.3280174662209	62.5160971519416	66.125762247631	"Chassy_SC_3513;N1P7U8;P14540; Fructose-bisphosphate aldolase - FBA1"	"Chassy_SC_3513"	"N1P7U8"	"CENPK1137D_945"	"P14540"	"YKL060C"	"Fructose-bisphosphate aldolase - FBA1"	85	"39,5"
"b27.a1.a1"	10.1320488465242	8.27233474828504	11.6952565137862	15.2884343416212	18.9348848879336	17.4706879424844	13.4682954399916	15.2336671876682	16.0633233141944	8.35343455876785	9.35826085423455	7.2956674561071	13.7111922488014	15.2145979063262	12.7029656423737	"Chassy_SC_5099;N1NZK6;P31539; Heat shock protein 104 - HSP104"	"Chassy_SC_5099"	"N1NZK6"	"CENPK1137D_673"	"P31539"	"YLL026W"	"Heat shock protein 104 - HSP104"	67	"101,900001525879"
"b28.a1.a1"	11.0201982016035	10.5104635579644	10.8847397931603	10.9538756533546	12.7085496032147	10.8619557756523	11.0819693298068	10.3640480396039	10.2184841540073	18.6376595147445	21.6396607852956	21.0606383459543	11.6272165879407	11.6809709976717	10.7888807515037	"Chassy_SC_2159;N1NX50;P32589; Heat shock protein homolog SSE1 - SSE1"	"Chassy_SC_2159"	"N1NX50"	"CENPK1137D_1594"	"P32589"	"YPL106C"	"Heat shock protein homolog SSE1 - SSE1"	65	"77,1999969482422"
"b28.a2.a1"	0.949497028450318	0.832391602548468	0.979874064437386	5.012572673673	7.56826577121052	5.20519647870435	2.76390394697244	5.41559926397458	4.453654098387	4.80111904857154	3.63941091072636	3.7071353275376	5.06764017336246	5.34529675868326	5.11619074396416	"Chassy_SC_2757;N1PAU3;P32590; Heat shock protein homolog SSE2 - SSE2"	"Chassy_SC_2757"	"N1PAU3"	"CENPK1137D_4723"	"P32590"	"YBR169C"	"Heat shock protein homolog SSE2 - SSE2"	48	"77,5"
"b29.a1.a1"	76.9321082490338	75.2061018390202	96.107039379758	28.9253524903561	30.1961994000687	31.3541135154874	41.4784461416907	47.0540041431287	42.129758106017	28.6755499093133	38.8018148338376	38.0163916710018	46.6216200006657	56.3149762313817	44.0489417580399	"Chassy_SC_2377;N1NYP1;P06168; Ketol-acid reductoisomerase, mitochondrial - ILV5"	"Chassy_SC_2377"	"N1NYP1"	"CENPK1137D_724"	"P06168"	"YLR355C"	"Ketol-acid reductoisomerase, mitochondrial - ILV5"	72	"44,2999992370605"
"b30.a1.a1"	19.399224749218	21.4354493663385	27.3364961133632	8.04665963970083	11.1504664495165	9.06799866521539	12.0470583384878	14.2979005434095	16.2828451872734	15.5185912633647	20.3028059506434	16.8535941241157	14.3957586467401	13.9524169628214	12.5991500424058	"Chassy_SC_3904;N1P0C5;P38009; Bifunctional purine biosynthesis protein ADE17 - ADE17"	"Chassy_SC_3904"	"N1P0C5"	"CENPK1137D_152"	"P38009"	"YMR120C"	"Bifunctional purine biosynthesis protein ADE17 - ADE17"	78	"65,0999984741211"
"b30.a2.a1"	8.0833586637097	5.82360245753462	7.33875028307574	4.65985890722376	5.59161760491059	5.84296131545612	5.01982396984996	6.98768752673788	6.88954489522556	3.83172283814727	5.76220796649868	6.40437774730392	6.12509624855584	6.89697698569205	5.02942555049993	"Chassy_SC_1705;N1P0E7;P54113; Bifunctional purine biosynthesis protein ADE16 - ADE16"	"Chassy_SC_1705"	"N1P0E7"	"CENPK1137D_876"	"P54113"	"YLR028C"	"Bifunctional purine biosynthesis protein ADE16 - ADE16"	61	"65,0999984741211"
"b31.a1.a1"	24.0889813462329	28.0108686776952	37.210256375034	14.7110889261211	20.5622194320606	16.7066256580303	12.9148587694489	17.5004893823987	12.9371015515205	16.8932694311785	17.2683393319479	23.0503574409286	13.709544289539	16.1928360912427	20.0537361789744	"Chassy_SC_3658;N1P1J4;P0CS90; Heat shock protein SSC1, mitochondrial - SSC1"	"Chassy_SC_3658"	"N1P1J4"	"CENPK1137D_1336"	"P0CS90"	"YJR045C"	"Heat shock protein SSC1, mitochondrial - SSC1"	62	"70,6999969482422"
"b32.a1.a1"	18.9422235788149	17.3947194407121	20.1654182788885	14.9451999532891	17.7970492000466	20.4830498168932	46.2800880305913	46.2047322828366	42.4709083381149	45.4203167007282	49.9300100553713	43.2551796103129	23.7607946280349	23.8302644645705	21.9029497351219	"Chassy_SC_3329;N1NX34;P07262; NADP-specific glutamate dehydrogenase 1 - GDH1"	"Chassy_SC_3329"	"N1NX34"	"CENPK1137D_2390"	"P07262"	"YOR375C"	"NADP-specific glutamate dehydrogenase 1 - GDH1"	77	"49,4000015258789"
"b32.a2.a1"	2.64285157617076	2.31689767621177	4.32263459261651	3.41121901064325	3.16273435485844	4.77676961984253	10.039915935958	9.98908424405628	12.2380327551148	7.23300341844193	9.26011473337654	5.8832238204812	3.46448088923487	3.63764859041713	2.96240749814266	"Chassy_SC_1405;N1P7G4;P39708; NADP-specific glutamate dehydrogenase 2 - GDH3"	"Chassy_SC_1405"	"N1P7G4"	"CENPK1137D_4927"	"P39708"	"YAL062W"	"NADP-specific glutamate dehydrogenase 2 - GDH3"	46	"49,5"
"b33.a1.a1"	8.40426283804921	6.13929721381761	5.82085178013979	4.29325843621728	4.91131383647733	3.50386851916325	5.21910777419311	5.92066342098291	6.5191636059794	5.62146072855517	4.74099331948425	5.16560400219301	6.03187091358498	7.42756536591551	6.0581763798666	"Chassy_SC_4051;N1P0B3;P47169; Sulfite reductase [NADPH] subunit beta - MET5"	"Chassy_SC_4051"	"N1P0B3"	"CENPK1137D_1434"	"P47169"	"YJR137C"	"Sulfite reductase [NADPH] subunit beta - MET5"	64	"161"
