originalGene	condition	significance	direction	P_ref	P_cond	orthoGroup	protName	shortName	MWeigth	SeqLength	GOterms
CENPK1137D_444	HiT	TRUE	-1	0.783828345125	0.648398701958333	1	Cdc39p		240,514	2109	L-serine metabolic process//one-carbon metabolic process//glycine metabolic process//tetrahydrofolate interconversion
CENPK1137D_2084	HiT	TRUE	1	NaN	NaN	1	Yng1p		25,350	219	histone acetylation//transcription, DNA-templated//regulation of transcription, DNA-templated//positive regulation of transcription elongation from RNA polymerase II promoter
CENPK1137D_3004	HiT	TRUE	1	NaN	NaN	4	Uncharacterized protein		12,907	116	biological_process
CENPK1137D_2752	HiT	TRUE	1	NaN	NaN	2	Mdj2p		16,474	146	protein import into mitochondrial matrix//protein transport//response to stress//transport//positive regulation of ATPase activity
CENPK1137D_1128	HiT	TRUE	-1	0.473428342291667	0.393788653	2	Fatty acid synthase subunit beta (EC 2.3.1.86) [Includes: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9); [Acyl-carrier-protein] acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] malonyltransferase (EC 2.3.1.39); S-acyl fatty acid synthase thioesterase (EC 3.1.2.14)]		228,691	2051	lipid biosynthetic process//fatty acid biosynthetic process//metabolic process//oxidation-reduction process//long-chain fatty acid biosynthetic process
CENPK1137D_5445	HiT	TRUE	1	NaN	NaN	2	Yhk8p		57,838	514	drug transport//proton transport//ion transport//transmembrane transport//transport
CENPK1137D_4516	HiT	TRUE	-1	NaN	NaN	4	Hsp30p		37,045	332	cellular response to DNA damage stimulus//response to stress//ion transport//cellular response to ethanol//negative regulation of ATPase activity//cellular response to heat//cellular response to osmotic stress//cellular response to hydrogen peroxide
CENPK1137D_3445	HiT	TRUE	-1	NaN	NaN	1	Erg28p		17,135	148	ergosterol biosynthetic process//steroid biosynthetic process//sterol biosynthetic process//lipid biosynthetic process
CENPK1137D_4496	HiT	TRUE	1	NaN	NaN	2	Uncharacterized protein		11,251	98	biological_process//RNA surveillance//nuclear-transcribed mRNA catabolic process, non-stop decay//nuclear-transcribed mRNA catabolic process, no-go decay
CENPK1137D_4208	HiT	TRUE	-1	0.495872425875	0.404580562375	2	Lys20p		47,099	428	lysine biosynthetic process//lysine biosynthetic process via aminoadipic acid//carboxylic acid metabolic process//cellular amino acid biosynthetic process//metabolic process
CENPK1137D_624	HiT	TRUE	-1	0.536566914666667	0.408155172791667	2	Yef3p		115,945	1044	translational termination//translational elongation//translation//obsolete ATP catabolic process
CENPK1137D_3746	HiT	TRUE	-1	NaN	NaN	1	Rpp1ap		10,908	106	cytoplasmic translation//translational elongation//positive regulation of protein kinase activity
CENPK1137D_5137	HiT	TRUE	-1	NaN	NaN	2	Qdr2p		62,631	567	potassium ion transport//drug transmembrane transport//ion transport//transmembrane transport//transport//potassium ion import//copper ion export
CENPK1137D_4651	HiT	TRUE	-1	0.313184421458333	0.251482347666667	2	Pho88p		21,137	188	protein maturation//phosphate ion transport
CENPK1137D_2744	HiT	TRUE	1	NaN	NaN	1	Uncharacterized protein		32,836	290	response to toxic substance//metabolic process
CENPK1137D_4331	HiT	TRUE	-1	0.910227115	0.810429003291667	2	S-adenosylmethionine synthase (EC 2.5.1.6)		42,256	384	one-carbon metabolic process//methionine metabolic process//S-adenosylmethionine biosynthetic process
CENPK1137D_547	HiT	TRUE	-1	1.20829738066667	1.37691969666667	1	Rps31p		17,216	152	cytoplasmic translation//ribosome biogenesis//ribosomal small subunit assembly//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, LSU-rRNA,5S)
CENPK1137D_3250	HiT	TRUE	-1	NaN	NaN	4	Uncharacterized protein		22,234	197	biological_process//methylation
CENPK1137D_5049	HiT	TRUE	-1	NaN	NaN	4	Tir3p		26,308	269	response to stress
CENPK1137D_1264	HiT	TRUE	1	NaN	NaN	4	Loh1p		24,843	219	chromosome organization//sporulation resulting in formation of a cellular spore//ascospore wall assembly
CENPK1137D_4617	HiT	TRUE	-1	1.79319628416667	1.70808838208333	2	Hsp26p		23,880	214	protein folding//cellular response to heat
CENPK1137D_2231	HiT	TRUE	1	NaN	NaN	5	Uncharacterized protein		24,519	222	biological_process
CENPK1137D_3605	HiT	TRUE	-1	NaN	NaN	5	Pau2p		12,820	120	response to stress
CENPK1137D_5287	HiT	TRUE	-1	NaN	NaN	4	Sps100p		34,226	326	ascospore wall assembly//cellular amino acid metabolic process
CENPK1137D_4507	HiT	TRUE	1	0.1563543995	0.291741698541667	2	Ady2p		30,726	283	meiotic nuclear division//acetate transport//nitrogen utilization//ion transport//ammonium transport//transmembrane transport//transport//ammonium transmembrane transport//acetate transmembrane transport//meiotic cell cycle
CENPK1137D_4363	HiT	TRUE	-1	NaN	NaN	2	Stl1p		63,566	569	transmembrane transport//proton transport//glycerol transport
CENPK1137D_3446	HiT	TRUE	1	NaN	NaN	4	Mei4p		48,207	408	DNA recombination//meiotic DNA double-strand break formation//sporulation resulting in formation of a cellular spore//meiotic nuclear division
CENPK1137D_3859	HiT	TRUE	1	NaN	NaN	2	Ena1p		120,160	1091	potassium ion transport//cellular response to glucose starvation//hyperosmotic response//response to pH//ATP biosynthetic process//sodium ion transport//cation transport//response to salt stress//ion transport//metabolic process//transmembrane transport//transport//sodium ion transmembrane transport//potassium ion transmembrane transport
CENPK1137D_1667	HiT	TRUE	1	NaN	NaN	4	Srl4p		31,925	281	deoxyribonucleoside triphosphate metabolic process
CENPK1137D_888	HiT	TRUE	1	NaN	NaN	3	Uncharacterized protein		24,504	224	biological_process//response to stress//response to pheromone involved in conjugation with cellular fusion
CENPK1137D_3897	HiT	TRUE	-1	NaN	NaN	4	Prr2p		78,939	699	protein phosphorylation//negative regulation of transcription from RNA polymerase II promoter by pheromones//negative regulation of conjugation with cellular fusion
CENPK1137D_4211	HiT	TRUE	-1	0.624102987708333	0.521242527041667	1	Rpp2bp		11,050	110	cytoplasmic translation//translational elongation//positive regulation of protein kinase activity
CENPK1137D_5041	HiT	TRUE	-1	NaN	NaN	1	Rpl2ap		27,408	254	negative regulation of meiotic cell cycle//positive regulation of meiotic cell cycle//positive regulation of mitotic cell cycle//negative regulation of mitotic cell cycle//regulation of budding cell apical bud growth//regulation of double-strand break repair via homologous recombination//regulation of filamentous growth//positive regulation of nuclear cell cycle DNA replication//negative regulation of transcription, DNA-templated//positive regulation of triglyceride catabolic process//positive regulation of spindle pole body separation//protein phosphorylation//positive regulation of transcription, DNA-templated//phosphorylation//cell division//cell cycle//mitotic nuclear division//chromatin remodeling//synaptonemal complex assembly//positive regulation of transcription from RNA polymerase II promoter//vesicle-mediated transport//7-methylguanosine mRNA capping//phosphorylation of RNA polymerase II C-terminal domain//regulation of protein localization//meiotic DNA double-strand break processing//peptidyl-serine phosphorylation//negative regulation of sister chromatid cohesion//negative regulation of double-strand break repair via nonhomologous end joining
CENPK1137D_933	HiT	TRUE	1	NaN	NaN	2	Uncharacterized protein		19,819	169	biological_process//oxidation-reduction process
CENPK1137D_2636	HiT	TRUE	1	NaN	NaN	2	Bop3p		43,749	396	cellular response to methylmercury
CENPK1137D_429	HiT	TRUE	-1	NaN	NaN	1	60S ribosomal protein L27		15,531	136	water transport//ascospore formation//transmembrane transport//transport
CENPK1137D_5107	HiT	TRUE	-1	NaN	NaN	4	Cos8p		7,428	61	biological_process
CENPK1137D_2934	HiT	TRUE	-1	NaN	NaN	5	Uncharacterized protein		20,104	175	biological_process
CENPK1137D_2583	HiT	TRUE	1	NaN	NaN	3	Stb1p		45,684	420	regulation of transcription involved in G1/S transition of mitotic cell cycle//positive regulation of mating type switching by positive regulation of transcription from RNA polymerase II promoter
CENPK1137D_3694	HiT	TRUE	-1	0.229748844958333	0.187940146379167	2	Rpp1bp		10,668	106	cytoplasmic translation//translational elongation//positive regulation of protein kinase activity
CENPK1137D_2857	HiT	TRUE	1	NaN	NaN	3	Zip2p		82,861	704	synaptonemal complex assembly//synapsis//reciprocal meiotic recombination//chromosome segregation//meiotic nuclear division//cell cycle//positive regulation of protein sumoylation
CENPK1137D_3045	HiT	TRUE	-1	NaN	NaN	5	Pau8p		12,850	120	response to stress
CENPK1137D_40	HiT	TRUE	-1	0.0973437596958333	0.0441514341916667	2	Adenylate kinase (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate kinase cytosolic and mitochondrial) (Adenylate monophosphate kinase)	ADK1	24,255	222	glucose transport//transmembrane transport//fructose transport//mannose transport//pentose transport
CENPK1137D_2827	HiT	TRUE	-1	0.657460536458333	0.520637445333333	1	Rpl9ap		21,569	191	cytoplasmic translation//translation
CENPK1137D_1406	HiT	TRUE	-1	1.20770253133333	0.911754028208333	1	Rpl39p		4,924	39	cytoplasmic translation//translation
CENPK1137D_1824	HiT	TRUE	-1	NaN	NaN	1	Rps23ap		16,038	145	regulation of translational fidelity//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_684	HiT	TRUE	-1	NaN	NaN	5	Pau17p		13,093	124	response to stress
CENPK1137D_1395	HiT	TRUE	-1	1.11214873266667	1.00393548958333	1	Rps22ap		14,626	130	cytoplasmic translation//translation
CENPK1137D_5414	HiT	TRUE	-1	0.552932942083333	0.553744659791667	1	40S ribosomal protein S27		12,495	112	cytoplasmic translation//ribosomal small subunit assembly//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_5241	HiT	TRUE	1	NaN	NaN	2	Wsc4p		63,808	605	SRP-dependent cotranslational protein targeting to membrane, translocation//response to heat//response to stress//protein targeting to ER//protein targeting to membrane//cell wall organization
CENPK1137D_4855	HiT	TRUE	1	NaN	NaN	1	Phosphate transporter		62,654	574	transmembrane transport//phosphate ion transport//phosphate ion transmembrane transport//sodium ion transmembrane transport
CENPK1137D_3496	HiT	TRUE	1	NaN	NaN	5	Uncharacterized protein		20,484	173	biological_process
CENPK1137D_4777	HiT	TRUE	-1	0.79797436275	0.765449683833333	1	40S ribosomal protein S8		22,490	200	cytoplasmic translation//translation//maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
CENPK1137D_3046	HiT	TRUE	1	NaN	NaN	5	Uncharacterized protein		17,262	147	biological_process
CENPK1137D_5448	LpH	TRUE	1	NaN	NaN	5	Uncharacterized protein		6,578	56	biological_process
CENPK1137D_4924	LpH	TRUE	-1	NaN	NaN	1	Histone H2A		13,989	132	DNA repair//negative regulation of transcription from RNA polymerase II promoter//chromatin assembly or disassembly//transfer RNA gene-mediated silencing
CENPK1137D_2612	LpH	TRUE	-1	0.710587758625	0.549588947208333	1	Rpl9bp		21,657	191	cytoplasmic translation//translation
CENPK1137D_2941	LpH	TRUE	-1	1.0635154805	0.707254913916667	1	Rpl30p		4,778	45	rRNA processing//cytoplasmic translation//negative regulation of translation//translation//negative regulation of mRNA splicing, via spliceosome
CENPK1137D_451	LpH	TRUE	-1	0.855474594666667	0.800602459541667	1	Htl1p		9,180	78	actin filament severing//actin filament depolymerization//endocytosis//Golgi to plasma membrane protein transport//actin filament organization
